#{"t_start": 1680424589.8468406, "env_id": "PooyanNoFrameskip-v4"}
r,l,t
115.0,373,34.532122
135.0,486,79.020898
270.0,488,123.683617
620.0,568,171.134772
1205.0,1162,274.727957
1155.0,1086,375.995819
1325.0,1097,470.161553
1385.0,652,527.994493
1595.0,1121,630.434205
1510.0,975,713.109255
875.0,596,769.14419
450.0,484,814.030102
1330.0,706,873.643133
1005.0,905,953.854429
1485.0,934,1035.225729
1310.0,954,1124.836341
980.0,624,1183.105425
1075.0,748,1243.526482
595.0,528,1289.767803
510.0,586,1345.537169
735.0,686,1404.321135
185.0,440,1448.045399
945.0,540,1494.588088
510.0,736,1562.696098
1520.0,926,1644.195522
1560.0,949,1725.97965
1370.0,1030,1817.978836
805.0,773,1886.974936
350.0,395,1921.512703
625.0,479,1966.164927
500.0,538,2012.697504
1120.0,731,2072.560225
1310.0,1016,2163.712457
805.0,962,2253.230638
565.0,427,2288.430004
755.0,522,2335.835634
245.0,418,2371.078553
1740.0,1027,2462.333719
645.0,686,2528.364422
425.0,537,2574.735057
1100.0,707,2633.426821
860.0,571,2688.721358
515.0,678,2746.767276
425.0,501,2792.310949
215.0,486,2829.224446
625.0,678,2895.264196
645.0,536,2941.653766
135.0,558,2988.929235
850.0,775,3058.370161
150.0,457,3102.889012
230.0,533,3149.574838
345.0,550,3196.744807
1155.0,783,3266.205706
790.0,801,3336.000178
555.0,536,3382.73088
710.0,571,3437.841781
655.0,547,3486.511283
1055.0,1045,3579.265926
250.0,581,3627.198227
515.0,514,3673.313944
1190.0,661,3731.382823
325.0,534,3785.629914
870.0,975,3868.615102
375.0,414,3903.860283
945.0,672,3970.012001
345.0,418,4005.280362
305.0,744,4065.562889
680.0,1037,4165.871314
300.0,612,4214.771207
905.0,874,4294.806201
595.0,772,4364.243952
685.0,565,4412.045014
360.0,500,4457.826487
770.0,655,4516.023346
650.0,649,4573.992623
980.0,607,4631.715839
475.0,439,4667.559049
900.0,765,4736.376444
525.0,642,4794.023559
910.0,1032,4886.35397
505.0,390,4920.737621
985.0,716,4987.9766
645.0,755,5048.733366
355.0,529,5102.770986
515.0,647,5159.887614
85.0,399,5194.835423
750.0,775,5263.580148
365.0,578,5311.547567
100.0,430,5347.138294
195.0,495,5392.771376
325.0,565,5447.613836
515.0,708,5507.102708
325.0,459,5543.433234
185.0,414,5586.244788
1055.0,866,5657.993982
325.0,536,5704.695476
215.0,504,5750.6213
660.0,665,5817.807007
810.0,640,5867.597498
165.0,780,5936.896465
275.0,623,5993.77497
725.0,655,6051.827693
145.0,414,6094.989903
730.0,483,6132.234859
1030.0,891,6212.769077
465.0,729,6280.820902
515.0,902,6361.902433
540.0,929,6443.198686
1025.0,848,6514.476915
570.0,681,6580.706223
200.0,598,6629.059311
265.0,585,6684.620075
1215.0,746,6752.922351
690.0,651,6810.371996
815.0,746,6871.064114
520.0,544,6925.96191
430.0,535,6976.604273
305.0,487,7013.653266
700.0,833,7091.975236
220.0,482,7137.024415
535.0,766,7205.614938
380.0,548,7252.414965
940.0,672,7310.765836
325.0,444,7346.953885
540.0,578,7402.363911
300.0,595,7450.683133
1055.0,704,7518.004814
595.0,685,7576.847735
565.0,559,7623.957113
760.0,969,7714.31638
385.0,578,7762.35373
310.0,389,7796.835594
855.0,804,7874.802632
830.0,855,7946.357664
725.0,1039,8038.641014
740.0,565,8094.925938
690.0,1018,8178.332515
505.0,542,8232.235312
940.0,934,8313.614687
950.0,783,8382.484286
825.0,965,8464.460434
880.0,960,8554.094275
290.0,495,8599.145049
315.0,564,8646.650524
725.0,699,8705.418148
1105.0,760,8773.981565
560.0,613,8830.70678
365.0,593,8886.731041
540.0,702,8945.904156
1030.0,877,9026.106464
855.0,693,9085.338843
305.0,504,9130.898667
565.0,735,9199.22921
710.0,746,9261.860027
435.0,622,9318.607064
585.0,577,9374.361474
215.0,482,9411.400066
130.0,451,9455.623758
510.0,702,9515.194024
920.0,640,9572.581559
580.0,723,9640.501207
315.0,498,9685.719432
800.0,578,9733.509104
815.0,655,9791.176618
725.0,644,9848.685858
630.0,503,9894.225412
320.0,468,9938.768917
665.0,629,9988.229702
360.0,639,10045.580819
840.0,1019,10137.257879
705.0,566,10192.523805
1045.0,811,10262.859996
410.0,496,10308.259473
850.0,785,10377.54987
575.0,566,10426.415853
495.0,614,10483.126487
880.0,722,10543.185831
1140.0,749,10611.534714
505.0,598,10667.828849
1060.0,741,10735.842848
1030.0,989,10818.825658
595.0,578,10874.325798
1250.0,978,10957.464332
1100.0,647,11014.962218
470.0,484,11059.797538
865.0,681,11118.0711
195.0,433,11161.624174
570.0,823,11231.946784
365.0,402,11266.981904
1125.0,739,11335.087447
880.0,702,11393.906585
1070.0,729,11461.53357
905.0,684,11519.815592
715.0,718,11588.760778
930.0,778,11657.753085
260.0,432,11693.361399
1145.0,708,11752.97261
120.0,438,11796.486922
1040.0,773,11865.370692
990.0,747,11933.735931
310.0,423,11968.981498
1210.0,1099,12063.320852
910.0,647,12120.538759
1030.0,1021,12212.192107
730.0,499,12257.741358
545.0,659,12315.897462
825.0,704,12383.342285
275.0,557,12430.519974
370.0,427,12466.127761
830.0,617,12522.915185
530.0,516,12569.364141
575.0,678,12628.087824
1085.0,1092,12731.407727
440.0,570,12779.244729
645.0,765,12848.462614
1240.0,1078,12942.187701
610.0,584,12998.289307
1425.0,784,13067.894153
395.0,531,13114.577817
455.0,619,13171.526364
470.0,588,13219.723108
935.0,615,13276.306658
450.0,546,13322.982887
225.0,390,13357.632205
730.0,538,13404.456114
1000.0,706,13471.423597
620.0,582,13519.618045
1215.0,809,13589.999392
785.0,623,13646.716312
550.0,540,13693.560537
995.0,828,13772.163318
685.0,600,13820.58618
860.0,976,13912.722298
620.0,662,13971.04414
1325.0,807,14041.155753
740.0,721,14108.821388
565.0,543,14155.928379
690.0,739,14224.341637
1065.0,988,14308.249695
795.0,750,14376.813256
1010.0,703,14443.83906
940.0,569,14491.55378
1160.0,1011,14583.236716
765.0,572,14630.89055
1065.0,899,14711.390292
1315.0,968,14801.776793
475.0,487,14839.0685
280.0,635,14896.386103
580.0,653,14954.216842
350.0,457,14998.311164
375.0,563,15047.036753
540.0,476,15091.63531
685.0,506,15136.876215
1395.0,1095,15230.844949
810.0,660,15288.539937
1330.0,1048,15389.500354
240.0,370,15415.437388
770.0,681,15481.987323
260.0,506,15527.906441
690.0,656,15585.609892
530.0,641,15643.097636
1025.0,965,15725.710608
1180.0,969,15808.624214
800.0,636,15865.833483
425.0,540,15920.154028
905.0,610,15968.887191
960.0,960,16059.301425
675.0,606,16107.778726
1345.0,697,16175.715963
770.0,710,16235.156123
980.0,645,16292.436334
500.0,556,16339.504461
445.0,388,16373.834639
710.0,658,16439.39318
1320.0,647,16496.768796
675.0,750,16557.420016
780.0,766,16625.940539
